Longitude,Latitude,Pixel,Scan
23.4729389,0.372032232,0,0
23.4739459,0.372012777,100,0
23.474953,0.371993322,200,0
23.47596,0.371973866,300,0
23.476967,0.37195441,400,0
23.477974,0.371934954,500,0
23.478981,0.371915497,600,0
23.479988,0.37189604,700,0
23.480995,0.371876582,800,0
23.482002,0.371857124,900,0
23.483009,0.371837666,1000,0
23.484016,0.371818208,1100,0
23.485023,0.371798749,1200,0
23.48603,0.371779289,1300,0
23.4870369,0.371759829,1400,0
23.4880439,0.371740369,1500,0
23.4890509,0.371720909,1600,0
23.4900578,0.371701448,1700,0
23.4910648,0.371681986,1800,0
23.4920717,0.371662525,1900,0
23.4930787,0.371643062,2000,0
23.4940856,0.3716236,2100,0
23.4950925,0.371604137,2200,0
23.4960994,0.371584674,2300,0
23.4971064,0.37156521,2400,0
23.4981133,0.371545746,2500,0
23.4991202,0.371526282,2600,0
23.5001271,0.371506817,2700,0
23.501134,0.371487352,2800,0
23.5021409,0.371467886,2900,0
23.5031478,0.37144842,3000,0
23.5041547,0.371428954,3100,0
23.5051615,0.371409487,3200,0
23.5061684,0.37139002,3300,0
23.5071753,0.371370553,3400,0
23.5081821,0.371351085,3500,0
23.509189,0.371331616,3600,0
23.5101959,0.371312148,3700,0
23.5112027,0.371292679,3800,0
23.5122095,0.371273209,3900,0
23.5132164,0.371253739,4000,0
23.5142232,0.371234269,4100,0
23.5152301,0.371214798,4200,0
23.5162369,0.371195327,4300,0
23.5172437,0.371175856,4400,0
23.5182505,0.371156384,4500,0
23.5192573,0.371136912,4600,0
23.5202641,0.371117439,4700,0
23.5212709,0.371097967,4800,0
23.5222777,0.371078493,4900,0
23.5232845,0.371059019,5000,0
23.5242913,0.371039545,5100,0
23.5252981,0.371020071,5200,0
23.5263049,0.371000596,5300,0
23.5273117,0.37098112,5400,0
23.5283184,0.370961645,5500,0
23.5293252,0.370942169,5600,0
23.5303319,0.370922692,5700,0
23.5313387,0.370903215,5800,0
23.5323455,0.370883738,5900,0
23.5333522,0.37086426,6000,0
23.5343589,0.370844782,6100,0
23.5353657,0.370825304,6200,0
23.5363724,0.370805825,6300,0
23.5373791,0.370786345,6400,0
23.5383859,0.370766866,6500,0
23.5393926,0.370747386,6600,0
23.5403993,0.370727905,6700,0
23.541406,0.370708424,6800,0
23.5424127,0.370688943,6900,0
23.5434194,0.370669462,7000,0
23.5444261,0.370649979,7100,0
23.5454328,0.370630497,7200,0
23.5464395,0.370611014,7300,0
23.5474462,0.370591531,7400,0
23.5484529,0.370572047,7500,0
23.5494595,0.370552563,7600,0
23.5504662,0.370533079,7700,0
23.5514729,0.370513594,7800,0
23.5524795,0.370494109,7900,0
23.5534862,0.370474623,8000,0
23.5544929,0.370455137,8100,0
23.5554995,0.370435651,8200,0
23.5565062,0.370416164,8300,0
23.5575128,0.370396676,8400,0
23.5585194,0.370377189,8500,0
23.5595261,0.370357701,8600,0
23.5605327,0.370338212,8700,0
23.5615393,0.370318723,8800,0
23.5625459,0.370299234,8900,0
23.5635526,0.370279745,9000,0
23.5645592,0.370260255,9100,0
23.5655658,0.370240764,9200,0
23.5665724,0.370221273,9300,0
23.567579,0.370201782,9400,0
23.5685856,0.37018229,9500,0
23.5695922,0.370162798,9600,0
23.5705988,0.370143306,9700,0
23.5716053,0.370123813,9800,0
23.5726119,0.37010432,9900,0
23.5736185,0.370084826,10000,0
23.5746251,0.370065332,10100,0
23.5756316,0.370045837,10200,0
23.5766382,0.370026342,10300,0
23.5776448,0.370006847,10400,0
23.5786513,0.369987351,10500,0
23.5796579,0.369967855,10600,0
23.5806644,0.369948359,10700,0
23.581671,0.369928862,10800,0
23.5826775,0.369909364,10900,0
23.583684,0.369889867,11000,0
23.5846906,0.369870368,11100,0
23.5856971,0.36985087,11200,0
23.5867036,0.369831371,11300,0
23.5877102,0.369811871,11400,0
23.5887167,0.369792372,11500,0
23.5897232,0.369772871,11600,0
23.5907297,0.369753371,11700,0
23.5917362,0.36973387,11800,0
23.5927427,0.369714368,11900,0
23.5937391,0.369695062,11999,0
23.4729175,0.371012287,0,100
23.4739245,0.370992832,100,100
23.4749316,0.370973377,200,100
23.4759386,0.370953921,300,100
23.4769456,0.370934465,400,100
23.4779526,0.370915009,500,100
23.4789596,0.370895552,600,100
23.4799666,0.370876095,700,100
23.4809736,0.370856638,800,100
23.4819806,0.37083718,900,100
23.4829876,0.370817722,1000,100
23.4839946,0.370798263,1100,100
23.4850016,0.370778804,1200,100
23.4860086,0.370759345,1300,100
23.4870155,0.370739885,1400,100
23.4880225,0.370720425,1500,100
23.4890294,0.370700964,1600,100
23.4900364,0.370681504,1700,100
23.4910433,0.370662042,1800,100
23.4920503,0.370642581,1900,100
23.4930572,0.370623119,2000,100
23.4940642,0.370603656,2100,100
23.4950711,0.370584193,2200,100
23.496078,0.37056473,2300,100
23.4970849,0.370545266,2400,100
23.4980918,0.370525802,2500,100
23.4990987,0.370506338,2600,100
23.5001057,0.370486873,2700,100
23.5011126,0.370467408,2800,100
23.5021194,0.370447943,2900,100
23.5031263,0.370428477,3000,100
23.5041332,0.37040901,3100,100
23.5051401,0.370389544,3200,100
23.506147,0.370370077,3300,100
23.5071538,0.370350609,3400,100
23.5081607,0.370331141,3500,100
23.5091676,0.370311673,3600,100
23.5101744,0.370292205,3700,100
23.5111813,0.370272736,3800,100
23.5121881,0.370253266,3900,100
23.5131949,0.370233796,4000,100
23.5142018,0.370214326,4100,100
23.5152086,0.370194856,4200,100
23.5162154,0.370175385,4300,100
23.5172222,0.370155913,4400,100
23.5182291,0.370136442,4500,100
23.5192359,0.370116969,4600,100
23.5202427,0.370097497,4700,100
23.5212495,0.370078024,4800,100
23.5222563,0.370058551,4900,100
23.5232631,0.370039077,5000,100
23.5242699,0.370019603,5100,100
23.5252766,0.370000128,5200,100
23.5262834,0.369980653,5300,100
23.5272902,0.369961178,5400,100
23.528297,0.369941703,5500,100
23.5293037,0.369922226,5600,100
23.5303105,0.36990275,5700,100
23.5313172,0.369883273,5800,100
23.532324,0.369863796,5900,100
23.5333307,0.369844318,6000,100
23.5343375,0.36982484,6100,100
23.5353442,0.369805362,6200,100
23.5363509,0.369785883,6300,100
23.5373577,0.369766404,6400,100
23.5383644,0.369746924,6500,100
23.5393711,0.369727444,6600,100
23.5403778,0.369707964,6700,100
23.5413845,0.369688483,6800,100
23.5423912,0.369669002,6900,100
23.5433979,0.36964952,7000,100
23.5444046,0.369630038,7100,100
23.5454113,0.369610556,7200,100
23.546418,0.369591073,7300,100
23.5474247,0.36957159,7400,100
23.5484314,0.369552106,7500,100
23.5494381,0.369532622,7600,100
23.5504447,0.369513138,7700,100
23.5514514,0.369493653,7800,100
23.5524581,0.369474168,7900,100
23.5534647,0.369454682,8000,100
23.5544714,0.369435196,8100,100
23.555478,0.36941571,8200,100
23.5564847,0.369396223,8300,100
23.5574913,0.369376736,8400,100
23.5584979,0.369357248,8500,100
23.5595046,0.369337761,8600,100
23.5605112,0.369318272,8700,100
23.5615178,0.369298783,8800,100
23.5625244,0.369279294,8900,100
23.5635311,0.369259805,9000,100
23.5645377,0.369240315,9100,100
23.5655443,0.369220824,9200,100
23.5665509,0.369201333,9300,100
23.5675575,0.369181842,9400,100
23.5685641,0.369162351,9500,100
23.5695707,0.369142859,9600,100
23.5705773,0.369123366,9700,100
23.5715838,0.369103873,9800,100
23.5725904,0.36908438,9900,100
23.573597,0.369064887,10000,100
23.5746036,0.369045392,10100,100
23.5756101,0.369025898,10200,100
23.5766167,0.369006403,10300,100
23.5776233,0.368986908,10400,100
23.5786298,0.368967412,10500,100
23.5796364,0.368947916,10600,100
23.5806429,0.36892842,10700,100
23.5816495,0.368908923,10800,100
23.582656,0.368889426,10900,100
23.5836625,0.368869928,11000,100
23.5846691,0.36885043,11100,100
23.5856756,0.368830931,11200,100
23.5866821,0.368811432,11300,100
23.5876886,0.368791933,11400,100
23.5886951,0.368772433,11500,100
23.5897017,0.368752933,11600,100
23.5907082,0.368733433,11700,100
23.5917147,0.368713932,11800,100
23.5927212,0.36869443,11900,100
23.5937176,0.368675124,11999,100
23.4728961,0.369992341,0,200
23.4739031,0.369972886,100,200
23.4749101,0.369953431,200,200
23.4759172,0.369933976,300,200
23.4769242,0.36991452,400,200
23.4779312,0.369895064,500,200
23.4789382,0.369875607,600,200
23.4799452,0.36985615,700,200
23.4809522,0.369836693,800,200
23.4819592,0.369817235,900,200
23.4829662,0.369797777,1000,200
23.4839732,0.369778318,1100,200
23.4849802,0.369758859,1200,200
23.4859871,0.3697394,1300,200
23.4869941,0.36971994,1400,200
23.4880011,0.36970048,1500,200
23.489008,0.369681019,1600,200
23.490015,0.369661559,1700,200
23.4910219,0.369642097,1800,200
23.4920289,0.369622636,1900,200
23.4930358,0.369603174,2000,200
23.4940427,0.369583711,2100,200
23.4950497,0.369564249,2200,200
23.4960566,0.369544785,2300,200
23.4970635,0.369525322,2400,200
23.4980704,0.369505858,2500,200
23.4990773,0.369486394,2600,200
23.5000842,0.369466929,2700,200
23.5010911,0.369447464,2800,200
23.502098,0.369427998,2900,200
23.5031049,0.369408532,3000,200
23.5041118,0.369389066,3100,200
23.5051187,0.3693696,3200,200
23.5061255,0.369350133,3300,200
23.5071324,0.369330665,3400,200
23.5081393,0.369311197,3500,200
23.5091461,0.369291729,3600,200
23.510153,0.369272261,3700,200
23.5111598,0.369252792,3800,200
23.5121667,0.369233322,3900,200
23.5131735,0.369213852,4000,200
23.5141803,0.369194382,4100,200
23.5151872,0.369174912,4200,200
23.516194,0.369155441,4300,200
23.5172008,0.36913597,4400,200
23.5182076,0.369116498,4500,200
23.5192144,0.369097026,4600,200
23.5202212,0.369077553,4700,200
23.521228,0.36905808,4800,200
23.5222348,0.369038607,4900,200
23.5232416,0.369019134,5000,200
23.5242484,0.36899966,5100,200
23.5252552,0.368980185,5200,200
23.526262,0.36896071,5300,200
23.5272687,0.368941235,5400,200
23.5282755,0.368921759,5500,200
23.5292823,0.368902283,5600,200
23.530289,0.368882807,5700,200
23.5312958,0.36886333,5800,200
23.5323025,0.368843853,5900,200
23.5333093,0.368824376,6000,200
23.534316,0.368804898,6100,200
23.5353227,0.368785419,6200,200
23.5363295,0.36876594,6300,200
23.5373362,0.368746461,6400,200
23.5383429,0.368726982,6500,200
23.5393496,0.368707502,6600,200
23.5403563,0.368688021,6700,200
23.5413631,0.368668541,6800,200
23.5423698,0.36864906,6900,200
23.5433765,0.368629578,7000,200
23.5443832,0.368610096,7100,200
23.5453898,0.368590614,7200,200
23.5463965,0.368571131,7300,200
23.5474032,0.368551648,7400,200
23.5484099,0.368532164,7500,200
23.5494166,0.36851268,7600,200
23.5504232,0.368493196,7700,200
23.5514299,0.368473711,7800,200
23.5524366,0.368454226,7900,200
23.5534432,0.368434741,8000,200
23.5544499,0.368415255,8100,200
23.5554565,0.368395769,8200,200
23.5564632,0.368376282,8300,200
23.5574698,0.368356795,8400,200
23.5584764,0.368337307,8500,200
23.5594831,0.368317819,8600,200
23.5604897,0.368298331,8700,200
23.5614963,0.368278842,8800,200
23.5625029,0.368259353,8900,200
23.5635096,0.368239864,9000,200
23.5645162,0.368220374,9100,200
23.5655228,0.368200883,9200,200
23.5665294,0.368181393,9300,200
23.567536,0.368161902,9400,200
23.5685426,0.36814241,9500,200
23.5695492,0.368122918,9600,200
23.5705557,0.368103426,9700,200
23.5715623,0.368083933,9800,200
23.5725689,0.36806444,9900,200
23.5735755,0.368044946,10000,200
23.574582,0.368025452,10100,200
23.5755886,0.368005958,10200,200
23.5765952,0.367986463,10300,200
23.5776017,0.367966968,10400,200
23.5786083,0.367947472,10500,200
23.5796148,0.367927976,10600,200
23.5806214,0.36790848,10700,200
23.5816279,0.367888983,10800,200
23.5826345,0.367869486,10900,200
23.583641,0.367849988,11000,200
23.5846475,0.36783049,11100,200
23.5856541,0.367810992,11200,200
23.5866606,0.367791493,11300,200
23.5876671,0.367771994,11400,200
23.5886736,0.367752494,11500,200
23.5896801,0.367732994,11600,200
23.5906866,0.367713494,11700,200
23.5916931,0.367693993,11800,200
23.5926996,0.367674492,11900,200
23.5936961,0.367655185,11999,200
23.4728747,0.368972388,0,300
23.4738817,0.368952934,100,300
23.4748887,0.368933479,200,300
23.4758958,0.368914023,300,300
23.4769028,0.368894567,400,300
23.4779098,0.368875111,500,300
23.4789168,0.368855654,600,300
23.4799238,0.368836197,700,300
23.4809308,0.36881674,800,300
23.4819378,0.368797282,900,300
23.4829448,0.368777824,1000,300
23.4839518,0.368758365,1100,300
23.4849587,0.368738907,1200,300
23.4859657,0.368719447,1300,300
23.4869727,0.368699988,1400,300
23.4879796,0.368680528,1500,300
23.4889866,0.368661067,1600,300
23.4899935,0.368641606,1700,300
23.4910005,0.368622145,1800,300
23.4920074,0.368602683,1900,300
23.4930144,0.368583221,2000,300
23.4940213,0.368563759,2100,300
23.4950282,0.368544296,2200,300
23.4960351,0.368524833,2300,300
23.4970421,0.36850537,2400,300
23.498049,0.368485906,2500,300
23.4990559,0.368466442,2600,300
23.5000628,0.368446977,2700,300
23.5010697,0.368427512,2800,300
23.5020766,0.368408046,2900,300
23.5030834,0.368388581,3000,300
23.5040903,0.368369114,3100,300
23.5050972,0.368349648,3200,300
23.5061041,0.368330181,3300,300
23.5071109,0.368310713,3400,300
23.5081178,0.368291246,3500,300
23.5091247,0.368271777,3600,300
23.5101315,0.368252309,3700,300
23.5111384,0.36823284,3800,300
23.5121452,0.368213371,3900,300
23.513152,0.368193901,4000,300
23.5141589,0.368174431,4100,300
23.5151657,0.36815496,4200,300
23.5161725,0.36813549,4300,300
23.5171793,0.368116018,4400,300
23.5181861,0.368096547,4500,300
23.519193,0.368077075,4600,300
23.5201998,0.368057602,4700,300
23.5212066,0.368038129,4800,300
23.5222134,0.368018656,4900,300
23.5232201,0.367999182,5000,300
23.5242269,0.367979708,5100,300
23.5252337,0.367960234,5200,300
23.5262405,0.367940759,5300,300
23.5272473,0.367921284,5400,300
23.528254,0.367901809,5500,300
23.5292608,0.367882333,5600,300
23.5302675,0.367862856,5700,300
23.5312743,0.36784338,5800,300
23.532281,0.367823902,5900,300
23.5332878,0.367804425,6000,300
23.5342945,0.367784947,6100,300
23.5353013,0.367765469,6200,300
23.536308,0.36774599,6300,300
23.5373147,0.367726511,6400,300
23.5383214,0.367707031,6500,300
23.5393282,0.367687551,6600,300
23.5403349,0.367668071,6700,300
23.5413416,0.36764859,6800,300
23.5423483,0.367629109,6900,300
23.543355,0.367609628,7000,300
23.5443617,0.367590146,7100,300
23.5453684,0.367570664,7200,300
23.546375,0.367551181,7300,300
23.5473817,0.367531698,7400,300
23.5483884,0.367512214,7500,300
23.5493951,0.367492731,7600,300
23.5504017,0.367473246,7700,300
23.5514084,0.367453762,7800,300
23.5524151,0.367434277,7900,300
23.5534217,0.367414791,8000,300
23.5544284,0.367395305,8100,300
23.555435,0.367375819,8200,300
23.5564417,0.367356332,8300,300
23.5574483,0.367336845,8400,300
23.5584549,0.367317358,8500,300
23.5594616,0.36729787,8600,300
23.5604682,0.367278382,8700,300
23.5614748,0.367258893,8800,300
23.5624814,0.367239404,8900,300
23.563488,0.367219914,9000,300
23.5644947,0.367200425,9100,300
23.5655013,0.367180934,9200,300
23.5665079,0.367161444,9300,300
23.5675145,0.367141953,9400,300
23.5685211,0.367122461,9500,300
23.5695276,0.367102969,9600,300
23.5705342,0.367083477,9700,300
23.5715408,0.367063984,9800,300
23.5725474,0.367044491,9900,300
23.573554,0.367024998,10000,300
23.5745605,0.367005504,10100,300
23.5755671,0.366986009,10200,300
23.5765737,0.366966515,10300,300
23.5775802,0.36694702,10400,300
23.5785868,0.366927524,10500,300
23.5795933,0.366908028,10600,300
23.5805999,0.366888532,10700,300
23.5816064,0.366869035,10800,300
23.5826129,0.366849538,10900,300
23.5836195,0.36683004,11000,300
23.584626,0.366810542,11100,300
23.5856325,0.366791044,11200,300
23.5866391,0.366771545,11300,300
23.5876456,0.366752046,11400,300
23.5886521,0.366732546,11500,300
23.5896586,0.366713046,11600,300
23.5906651,0.366693546,11700,300
23.5916716,0.366674045,11800,300
23.5926781,0.366654544,11900,300
23.5936745,0.366635237,11999,300
23.4728531,0.367952422,0,400
23.4738602,0.367932967,100,400
23.4748672,0.367913512,200,400
23.4758742,0.367894057,300,400
23.4768812,0.367874601,400,400
23.4778883,0.367855145,500,400
23.4788953,0.367835688,600,400
23.4799023,0.367816231,700,400
23.4809093,0.367796774,800,400
23.4819163,0.367777316,900,400
23.4829232,0.367757858,1000,400
23.4839302,0.367738399,1100,400
23.4849372,0.36771894,1200,400
23.4859442,0.367699481,1300,400
23.4869511,0.367680021,1400,400
23.4879581,0.367660561,1500,400
23.4889651,0.367641101,1600,400
23.489972,0.36762164,1700,400
23.4909789,0.367602179,1800,400
23.4919859,0.367582717,1900,400
23.4929928,0.367563255,2000,400
23.4939998,0.367543793,2100,400
23.4950067,0.36752433,2200,400
23.4960136,0.367504867,2300,400
23.4970205,0.367485403,2400,400
23.4980274,0.367465939,2500,400
23.4990343,0.367446475,2600,400
23.5000412,0.36742701,2700,400
23.5010481,0.367407545,2800,400
23.502055,0.36738808,2900,400
23.5030619,0.367368614,3000,400
23.5040688,0.367349148,3100,400
23.5050756,0.367329681,3200,400
23.5060825,0.367310214,3300,400
23.5070894,0.367290747,3400,400
23.5080962,0.367271279,3500,400
23.5091031,0.367251811,3600,400
23.5101099,0.367232343,3700,400
23.5111168,0.367212874,3800,400
23.5121236,0.367193404,3900,400
23.5131305,0.367173935,4000,400
23.5141373,0.367154465,4100,400
23.5151441,0.367134994,4200,400
23.5161509,0.367115523,4300,400
23.5171578,0.367096052,4400,400
23.5181646,0.36707658,4500,400
23.5191714,0.367057108,4600,400
23.5201782,0.367037636,4700,400
23.521185,0.367018163,4800,400
23.5221918,0.36699869,4900,400
23.5231986,0.366979216,5000,400
23.5242054,0.366959742,5100,400
23.5252121,0.366940268,5200,400
23.5262189,0.366920793,5300,400
23.5272257,0.366901318,5400,400
23.5282324,0.366881842,5500,400
23.5292392,0.366862366,5600,400
23.530246,0.36684289,5700,400
23.5312527,0.366823413,5800,400
23.5322595,0.366803936,5900,400
23.5332662,0.366784459,6000,400
23.5342729,0.366764981,6100,400
23.5352797,0.366745502,6200,400
23.5362864,0.366726024,6300,400
23.5372931,0.366706545,6400,400
23.5382998,0.366687065,6500,400
23.5393066,0.366667585,6600,400
23.5403133,0.366648105,6700,400
23.54132,0.366628624,6800,400
23.5423267,0.366609143,6900,400
23.5433334,0.366589662,7000,400
23.5443401,0.36657018,7100,400
23.5453468,0.366550698,7200,400
23.5463534,0.366531215,7300,400
23.5473601,0.366511732,7400,400
23.5483668,0.366492248,7500,400
23.5493735,0.366472765,7600,400
23.5503801,0.36645328,7700,400
23.5513868,0.366433796,7800,400
23.5523935,0.366414311,7900,400
23.5534001,0.366394825,8000,400
23.5544068,0.366375339,8100,400
23.5554134,0.366355853,8200,400
23.5564201,0.366336366,8300,400
23.5574267,0.366316879,8400,400
23.5584333,0.366297392,8500,400
23.55944,0.366277904,8600,400
23.5604466,0.366258416,8700,400
23.5614532,0.366238927,8800,400
23.5624598,0.366219438,8900,400
23.5634664,0.366199949,9000,400
23.564473,0.366180459,9100,400
23.5654796,0.366160969,9200,400
23.5664862,0.366141478,9300,400
23.5674928,0.366121987,9400,400
23.5684994,0.366102495,9500,400
23.569506,0.366083004,9600,400
23.5705126,0.366063511,9700,400
23.5715192,0.366044019,9800,400
23.5725258,0.366024526,9900,400
23.5735323,0.366005032,10000,400
23.5745389,0.365985538,10100,400
23.5755455,0.365966044,10200,400
23.576552,0.365946549,10300,400
23.5775586,0.365927054,10400,400
23.5785651,0.365907559,10500,400
23.5795717,0.365888063,10600,400
23.5805782,0.365868566,10700,400
23.5815848,0.36584907,10800,400
23.5825913,0.365829573,10900,400
23.5835978,0.365810075,11000,400
23.5846044,0.365790577,11100,400
23.5856109,0.365771079,11200,400
23.5866174,0.36575158,11300,400
23.5876239,0.365732081,11400,400
23.5886304,0.365712581,11500,400
23.589637,0.365693081,11600,400
23.5906435,0.365673581,11700,400
23.59165,0.36565408,11800,400
23.5926565,0.365634579,11900,400
23.5936529,0.365615272,11999,400
23.4728307,0.366932343,0,500
23.4738377,0.366912888,100,500
23.4748447,0.366893432,200,500
23.4758517,0.366873977,300,500
23.4768588,0.36685452,400,500
23.4778658,0.366835064,500,500
23.4788728,0.366815607,600,500
23.4798798,0.36679615,700,500
23.4808868,0.366776692,800,500
23.4818938,0.366757234,900,500
23.4829007,0.366737775,1000,500
23.4839077,0.366718317,1100,500
23.4849147,0.366698857,1200,500
23.4859217,0.366679398,1300,500
23.4869286,0.366659938,1400,500
23.4879356,0.366640477,1500,500
23.4889426,0.366621017,1600,500
23.4899495,0.366601556,1700,500
23.4909564,0.366582094,1800,500
23.4919634,0.366562632,1900,500
23.4929703,0.36654317,2000,500
23.4939772,0.366523707,2100,500
23.4949842,0.366504244,2200,500
23.4959911,0.366484781,2300,500
23.496998,0.366465317,2400,500
23.4980049,0.366445853,2500,500
23.4990118,0.366426388,2600,500
23.5000187,0.366406923,2700,500
23.5010256,0.366387458,2800,500
23.5020325,0.366367992,2900,500
23.5030394,0.366348526,3000,500
23.5040463,0.36632906,3100,500
23.5050531,0.366309593,3200,500
23.50606,0.366290125,3300,500
23.5070669,0.366270658,3400,500
23.5080737,0.36625119,3500,500
23.5090806,0.366231721,3600,500
23.5100874,0.366212252,3700,500
23.5110943,0.366192783,3800,500
23.5121011,0.366173314,3900,500
23.5131079,0.366153844,4000,500
23.5141148,0.366134373,4100,500
23.5151216,0.366114902,4200,500
23.5161284,0.366095431,4300,500
23.5171352,0.36607596,4400,500
23.518142,0.366056488,4500,500
23.5191489,0.366037015,4600,500
23.5201557,0.366017543,4700,500
23.5211624,0.36599807,4800,500
23.5221692,0.365978596,4900,500
23.523176,0.365959122,5000,500
23.5241828,0.365939648,5100,500
23.5251896,0.365920173,5200,500
23.5261964,0.365900698,5300,500
23.5272031,0.365881223,5400,500
23.5282099,0.365861747,5500,500
23.5292167,0.365842271,5600,500
23.5302234,0.365822794,5700,500
23.5312302,0.365803317,5800,500
23.5322369,0.36578384,5900,500
23.5332436,0.365764362,6000,500
23.5342504,0.365744884,6100,500
23.5352571,0.365725405,6200,500
23.5362638,0.365705926,6300,500
23.5372706,0.365686447,6400,500
23.5382773,0.365666967,6500,500
23.539284,0.365647487,6600,500
23.5402907,0.365628006,6700,500
23.5412974,0.365608525,6800,500
23.5423041,0.365589044,6900,500
23.5433108,0.365569562,7000,500
23.5443175,0.36555008,7100,500
23.5453242,0.365530597,7200,500
23.5463309,0.365511115,7300,500
23.5473376,0.365491631,7400,500
23.5483442,0.365472147,7500,500
23.5493509,0.365452663,7600,500
23.5503576,0.365433179,7700,500
23.5513642,0.365413694,7800,500
23.5523709,0.365394209,7900,500
23.5533775,0.365374723,8000,500
23.5543842,0.365355237,8100,500
23.5553908,0.36533575,8200,500
23.5563975,0.365316263,8300,500
23.5574041,0.365296776,8400,500
23.5584107,0.365277288,8500,500
23.5594174,0.3652578,8600,500
23.560424,0.365238312,8700,500
23.5614306,0.365218823,8800,500
23.5624372,0.365199333,8900,500
23.5634438,0.365179844,9000,500
23.5644505,0.365160353,9100,500
23.5654571,0.365140863,9200,500
23.5664637,0.365121372,9300,500
23.5674702,0.365101881,9400,500
23.5684768,0.365082389,9500,500
23.5694834,0.365062897,9600,500
23.57049,0.365043404,9700,500
23.5714966,0.365023911,9800,500
23.5725032,0.365004418,9900,500
23.5735097,0.364984924,10000,500
23.5745163,0.36496543,10100,500
23.5755229,0.364945936,10200,500
23.5765294,0.364926441,10300,500
23.577536,0.364906945,10400,500
23.5785425,0.364887449,10500,500
23.5795491,0.364867953,10600,500
23.5805556,0.364848457,10700,500
23.5815622,0.36482896,10800,500
23.5825687,0.364809462,10900,500
23.5835752,0.364789965,11000,500
23.5845818,0.364770466,11100,500
23.5855883,0.364750968,11200,500
23.5865948,0.364731469,11300,500
23.5876013,0.364711969,11400,500
23.5886078,0.36469247,11500,500
23.5896143,0.364672969,11600,500
23.5906208,0.364653469,11700,500
23.5916273,0.364633968,11800,500
23.5926338,0.364614466,11900,500
23.5936303,0.364595159,11999,500
23.4728081,0.365912237,0,600
23.4738151,0.365892781,100,600
23.4748221,0.365873326,200,600
23.4758291,0.36585387,300,600
23.4768361,0.365834413,400,600
23.4778432,0.365814956,500,600
23.4788502,0.365795499,600,600
23.4798572,0.365776042,700,600
23.4808642,0.365756584,800,600
23.4818711,0.365737125,900,600
23.4828781,0.365717667,1000,600
23.4838851,0.365698208,1100,600
23.4848921,0.365678748,1200,600
23.4858991,0.365659288,1300,600
23.486906,0.365639828,1400,600
23.487913,0.365620367,1500,600
23.4889199,0.365600906,1600,600
23.4899269,0.365581445,1700,600
23.4909338,0.365561983,1800,600
23.4919408,0.365542521,1900,600
23.4929477,0.365523059,2000,600
23.4939546,0.365503596,2100,600
23.4949615,0.365484132,2200,600
23.4959685,0.365464669,2300,600
23.4969754,0.365445205,2400,600
23.4979823,0.36542574,2500,600
23.4989892,0.365406275,2600,600
23.4999961,0.36538681,2700,600
23.501003,0.365367345,2800,600
23.5020099,0.365347879,2900,600
23.5030167,0.365328412,3000,600
23.5040236,0.365308946,3100,600
23.5050305,0.365289478,3200,600
23.5060374,0.365270011,3300,600
23.5070442,0.365250543,3400,600
23.5080511,0.365231075,3500,600
23.5090579,0.365211606,3600,600
23.5100648,0.365192137,3700,600
23.5110716,0.365172668,3800,600
23.5120785,0.365153198,3900,600
23.5130853,0.365133727,4000,600
23.5140921,0.365114257,4100,600
23.5150989,0.365094786,4200,600
23.5161058,0.365075314,4300,600
23.5171126,0.365055843,4400,600
23.5181194,0.36503637,4500,600
23.5191262,0.365016898,4600,600
23.520133,0.364997425,4700,600
23.5211398,0.364977952,4800,600
23.5221466,0.364958478,4900,600
23.5231534,0.364939004,5000,600
23.5241602,0.364919529,5100,600
23.5251669,0.364900054,5200,600
23.5261737,0.364880579,5300,600
23.5271805,0.364861103,5400,600
23.5281872,0.364841627,5500,600
23.529194,0.364822151,5600,600
23.5302007,0.364802674,5700,600
23.5312075,0.364783197,5800,600
23.5322142,0.364763719,5900,600
23.533221,0.364744241,6000,600
23.5342277,0.364724763,6100,600
23.5352344,0.364705284,6200,600
23.5362412,0.364685804,6300,600
23.5372479,0.364666325,6400,600
23.5382546,0.364646845,6500,600
23.5392613,0.364627364,6600,600
23.540268,0.364607884,6700,600
23.5412747,0.364588402,6800,600
23.5422814,0.364568921,6900,600
23.5432881,0.364549439,7000,600
23.5442948,0.364529957,7100,600
23.5453015,0.364510474,7200,600
23.5463082,0.364490991,7300,600
23.5473149,0.364471507,7400,600
23.5483215,0.364452023,7500,600
23.5493282,0.364432539,7600,600
23.5503349,0.364413054,7700,600
23.5513415,0.364393569,7800,600
23.5523482,0.364374083,7900,600
23.5533549,0.364354597,8000,600
23.5543615,0.364335111,8100,600
23.5553681,0.364315624,8200,600
23.5563748,0.364296137,8300,600
23.5573814,0.364276649,8400,600
23.558388,0.364257162,8500,600
23.5593947,0.364237673,8600,600
23.5604013,0.364218184,8700,600
23.5614079,0.364198695,8800,600
23.5624145,0.364179206,8900,600
23.5634211,0.364159716,9000,600
23.5644277,0.364140225,9100,600
23.5654344,0.364120735,9200,600
23.5664409,0.364101244,9300,600
23.5674475,0.364081752,9400,600
23.5684541,0.36406226,9500,600
23.5694607,0.364042768,9600,600
23.5704673,0.364023275,9700,600
23.5714739,0.364003782,9800,600
23.5724805,0.363984288,9900,600
23.573487,0.363964794,10000,600
23.5744936,0.3639453,10100,600
23.5755002,0.363925805,10200,600
23.5765067,0.36390631,10300,600
23.5775133,0.363886814,10400,600
